Id,Name,Category__c,DataType,Criticality__c,InspectionQuestiontype__c,PHOCSParentId__c,PHOCSParentId__r.Name,RecordType.DeveloperName,CreatedBy.Name,$$Name$Category__c,PHOCSParentId__r.$$Name$Category__c
0eubZ0000000V69QAE,Hot or cold water not present or inadequate pressure.,Sanitation,Boolean,Non-critical,,0eubZ0000000UxQQAU,Adequate supply of pressurized hot and cold potable water is supplied to maintain standards of cleanliness.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Hot or cold water not present or inadequate pressure.;Sanitation,Adequate supply of pressurized hot and cold potable water is supplied to maintain standards of cleanliness.;Sanitation
0eubZ0000000V65QAE,"Standing water, debris or waste present.",Sanitation,Boolean,Non-critical,,0eubZ0000000UxQQAU,Adequate supply of pressurized hot and cold potable water is supplied to maintain standards of cleanliness.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Standing water, debris or waste present.;Sanitation",Adequate supply of pressurized hot and cold potable water is supplied to maintain standards of cleanliness.;Sanitation
0eubZ0000000V66QAE,Not approved or not potable.,Sanitation,Boolean,Non-critical,,0eubZ0000000UxQQAU,Adequate supply of pressurized hot and cold potable water is supplied to maintain standards of cleanliness.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Not approved or not potable.;Sanitation,Adequate supply of pressurized hot and cold potable water is supplied to maintain standards of cleanliness.;Sanitation
0eubZ0000000V68QAE,May contribute to contamination.,Sanitation,Boolean,Critical,,0eubZ0000000UxQQAU,Adequate supply of pressurized hot and cold potable water is supplied to maintain standards of cleanliness.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Sanitation,Adequate supply of pressurized hot and cold potable water is supplied to maintain standards of cleanliness.;Sanitation
0eubZ0000000V6CQAU,Not approved.,Exterior,Boolean,Non-critical,,0eubZ0000000UxRQAU,Exterior of the dairy plant is free of potential sources of contamination.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Not approved.;Exterior,Exterior of the dairy plant is free of potential sources of contamination.;Exterior
0eubZ0000000V6EQAU,Other sources of contamination.,Exterior,Boolean,Non-critical,,0eubZ0000000UxRQAU,Exterior of the dairy plant is free of potential sources of contamination.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Other sources of contamination.;Exterior,Exterior of the dairy plant is free of potential sources of contamination.;Exterior
0eubZ0000000V6AQAU,"Standing water, debris or waste present.",Exterior,Boolean,Non-critical,,0eubZ0000000UxRQAU,Exterior of the dairy plant is free of potential sources of contamination.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Standing water, debris or waste present.;Exterior",Exterior of the dairy plant is free of potential sources of contamination.;Exterior
0eubZ0000000V6BQAU,Harbourage of pests.,Exterior,Boolean,Non-critical,,0eubZ0000000UxRQAU,Exterior of the dairy plant is free of potential sources of contamination.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Harbourage of pests.;Exterior,Exterior of the dairy plant is free of potential sources of contamination.;Exterior
0eubZ0000000V6DQAU,Damaged or in need of repair.,Exterior,Boolean,Non-critical,,0eubZ0000000UxRQAU,Exterior of the dairy plant is free of potential sources of contamination.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Damaged or in need of repair.;Exterior,Exterior of the dairy plant is free of potential sources of contamination.;Exterior
0eubZ0000000V6GQAU,Handling or processing not segregated.,Ingredients,Boolean,Non-critical,,0eubZ0000000UxSQAU,All ingredients and supplies protected from contamination during storage.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Handling or processing not segregated.;Ingredients,All ingredients and supplies protected from contamination during storage.;Ingredients
0eubZ0000000V6HQAU,Products not labelled clearly or meeting the requirements.,Ingredients,Boolean,Non-critical,,0eubZ0000000UxSQAU,All ingredients and supplies protected from contamination during storage.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Products not labelled clearly or meeting the requirements.;Ingredients,All ingredients and supplies protected from contamination during storage.;Ingredients
0eubZ0000000V6JQAU,Product handled inappropriately.,Ingredients,Boolean,Non-critical,,0eubZ0000000UxSQAU,All ingredients and supplies protected from contamination during storage.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Product handled inappropriately.;Ingredients,All ingredients and supplies protected from contamination during storage.;Ingredients
0eubZ0000000V6IQAU,Not from an approved source or may contribute to contamination.,Ingredients,Boolean,Non-critical,,0eubZ0000000UxSQAU,All ingredients and supplies protected from contamination during storage.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Not from an approved source or may contribute to contamination.;Ingredients,All ingredients and supplies protected from contamination during storage.;Ingredients
0eubZ0000000V6FQAU,Storage not segregated.,Ingredients,Boolean,Non-critical,,0eubZ0000000UxSQAU,All ingredients and supplies protected from contamination during storage.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Storage not segregated.;Ingredients,All ingredients and supplies protected from contamination during storage.;Ingredients
0eubZ0000000V6LQAU,Milk not intended for human consumption not kept separate from products for human consumption.,Ingredients,Boolean,Non-critical,,0eubZ0000000UxTQAU,"Dairy products for livestock and animal feed are handled, treated, processed and stored away from milk products intended for human consumption.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Milk not intended for human consumption not kept separate from products for human consumption.;Ingredients,"Dairy products for livestock and animal feed are handled, treated, processed and stored away from milk products intended for human consumption.;Ingredients"
0eubZ0000000V6KQAU,Leaked or overflowed milk not discarded or utilized appropriately.,Ingredients,Boolean,Non-critical,,0eubZ0000000UxTQAU,"Dairy products for livestock and animal feed are handled, treated, processed and stored away from milk products intended for human consumption.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Leaked or overflowed milk not discarded or utilized appropriately.;Ingredients,"Dairy products for livestock and animal feed are handled, treated, processed and stored away from milk products intended for human consumption.;Ingredients"
0eubZ0000000V6TQAU,UHT products do not specify to refrigerate after opening.,Packaging and Labelling,Boolean,Non-critical,,0eubZ0000000UxUQAU,Products are labelled adequately.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,UHT products do not specify to refrigerate after opening.;Packaging and Labelling,Products are labelled adequately.;Packaging and Labelling
0eubZ0000000V6MQAU,Dairy animal not identified.,Packaging and Labelling,Boolean,Non-critical,,0eubZ0000000UxUQAU,Products are labelled adequately.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Dairy animal not identified.;Packaging and Labelling,Products are labelled adequately.;Packaging and Labelling
0eubZ0000000V6NQAU,Minimum milk fat or milk solids-not-fat content not labelled in accordance with Food and Drug Act as required.,Packaging and Labelling,Boolean,Non-critical,,0eubZ0000000UxUQAU,Products are labelled adequately.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Minimum milk fat or milk solids-not-fat content not labelled in accordance with Food and Drug Act as required.;Packaging and Labelling,Products are labelled adequately.;Packaging and Labelling
0eubZ0000000V6OQAU,"Label not meet minimum requirements to include vendor name, processing plant and last selling date.",Packaging and Labelling,Boolean,Non-critical,,0eubZ0000000UxUQAU,Products are labelled adequately.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Label not meet minimum requirements to include vendor name, processing plant and last selling date.;Packaging and Labelling",Products are labelled adequately.;Packaging and Labelling
0eubZ0000000V6PQAU,Misleading labelling.,Packaging and Labelling,Boolean,Non-critical,,0eubZ0000000UxUQAU,Products are labelled adequately.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Misleading labelling.;Packaging and Labelling,Products are labelled adequately.;Packaging and Labelling
0eubZ0000000V6QQAU,Reconstituted milk not labelled as required.,Packaging and Labelling,Boolean,Non-critical,,0eubZ0000000UxUQAU,Products are labelled adequately.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Reconstituted milk not labelled as required.;Packaging and Labelling,Products are labelled adequately.;Packaging and Labelling
0eubZ0000000V6RQAU,Unpasteurized products being labelled as pasteurized.,Packaging and Labelling,Boolean,Non-critical,,0eubZ0000000UxUQAU,Products are labelled adequately.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Unpasteurized products being labelled as pasteurized.;Packaging and Labelling,Products are labelled adequately.;Packaging and Labelling
0eubZ0000000V6SQAU,Label does not include allergen notice.,Packaging and Labelling,Boolean,Non-critical,,0eubZ0000000UxUQAU,Products are labelled adequately.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Label does not include allergen notice.;Packaging and Labelling,Products are labelled adequately.;Packaging and Labelling
0eubZ0000000V6VQAU,Non-mechanical equipment used to cap bottles and/or seal milk cartons.,Packaging and Labelling,Boolean,Non-critical,,0eubZ0000000UxVQAU,Products are packaged adequately.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Non-mechanical equipment used to cap bottles and/or seal milk cartons.;Packaging and Labelling,Products are packaged adequately.;Packaging and Labelling
0eubZ0000000V6WQAU,UHT products not sealed aseptically or sterilized as required.,Packaging and Labelling,Boolean,Non-critical,,0eubZ0000000UxVQAU,Products are packaged adequately.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,UHT products not sealed aseptically or sterilized as required.;Packaging and Labelling,Products are packaged adequately.;Packaging and Labelling
0eubZ0000000V6UQAU,Non-mechanical equipment used to fill dairy product containers.,Packaging and Labelling,Boolean,Non-critical,,0eubZ0000000UxVQAU,Products are packaged adequately.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Non-mechanical equipment used to fill dairy product containers.;Packaging and Labelling,Products are packaged adequately.;Packaging and Labelling
0eubZ0000000V6YQAU,May contribute to contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxWQAU,"Written recall and traceability protocols are up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Programs and plans,"Written recall and traceability protocols are up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6ZQAU,Insufficient corrective actions.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxWQAU,"Written recall and traceability protocols are up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Written recall and traceability protocols are up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6aQAE,Product distribution list inadequate.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxWQAU,"Written recall and traceability protocols are up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Product distribution list inadequate.;Programs and plans,"Written recall and traceability protocols are up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6bQAE,Inventory records inadequate.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxWQAU,"Written recall and traceability protocols are up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Inventory records inadequate.;Programs and plans,"Written recall and traceability protocols are up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V6cQAE,Batch numbers missing.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxWQAU,"Written recall and traceability protocols are up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Batch numbers missing.;Programs and plans,"Written recall and traceability protocols are up to date, being followed and records are maintained.;Programs and plans"
